cod_localidad,id_provincia,id_departamento,Observaciones,categoría,subcategoria,provincia,localidad,nombre,domicilio,piso,código postal,cod_area,número de teléfono,mail,web,Latitud,Longitud,TipoLatitudLongitud,Info_adicional,fuente,jurisdiccion,año_inauguracion,actualizacion
38035080,38,38035,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,Libertador General San Martin,Museo David Rhys,25 de Mayo 99,s/d,E3103XAF,343.0,491 8000 INT 1460 / 1462,geociencia@uapar.edu,s/d,-32.075717,-60.463175,Localización precisa,s/d,DNPyM,Privada,1909,2017
38035080,38,38035,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,Libertador Gral. San Martín,Centro De Visitantes Ledesma,"Reconquista 442, Barrio Ledesma",s/d,Y4512GCB,3886.0,429 439,s/d,s/d,-23.831745,-64.789536,Localización precisa,s/d,DNPyM,Privada,2008,2017
38063180,38,38063,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Pedro,"Museo Histórico, Arqueológico Y De Arte Pablo Baldwin",Miguel F. Aráoz Esq. 9 de Julio,s/d,Y4500EZJ,s/d,s/d,s/d,s/d,-24.235257,-64.865667,Localización precisa,s/d,DNPyM,s/d,s/d,2017
38063180,38,38063,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Pedro,Museo Histórico Regional Fray José María Bottaro,9 de Julio 134,s/d,B2930HZD,3329.0,427 677,musehistoricosanpedro@yahoo.com.ar,s/d,-33.675601,-59.6616,Localización precisa,s/d,DNPyM,Privada,1982,2017
38063180,38,38063,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Pedro,Museo Cacique Bonifacio Maidana,Av. 25 de Mayo y San Martín,s/d,3352,3751.0,470 222,s/d,s/d,-26.622337,-54.114682,Localización precisa,s/d,DNPyM,Municipal,1987,2017
38063180,38,38063,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Pedro,Casa Museo Fernando García Curten,Mitre 1574,s/d,B2930ABP,3329.0,427 352,s/d,s/d,-33.683421,-59.669756,Localización precisa,s/d,DNPyM,Mixta,1993,2017
38021060,38,38021,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Salvador de Jujuy,Museo Y Centro Cultural Casa Macedonio Graz,Lamadrid Esq. Güemes,s/d,Y4600EDA,388.0,431 0405,s/d,s/d,-24.183101,-65.307042,Localización precisa,s/d,DNPyM,s/d,s/d,2017
38021060,38,38021,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Salvador de Jujuy,Museo De Bellas Artes Jorge Mendoza,Av. Urquiza 410,s/d,Y4600AQD,388.0,422 0149,s/d,s/d,-24.183245,-65.298692,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
38021060,38,38021,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Salvador de Jujuy,Museo En Maquetas Tupac Amaru,Alvear 1152,s/d,Y4600AJP,s/d,s/d,s/d,s/d,-24.184413,-65.309044,Localización precisa,s/d,DNPyM,s/d,s/d,2017
38021060,38,38021,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Salvador de Jujuy,Museo De Ciencias Naturales Carlos Darwin - Colegio Nacional Nº1 Teodoro Sánchez De Bustamante,Gorriti 353,s/d,Y4600DXG,388.0,423 3599,s/d,s/d,-24.184473,-65.298938,Localización precisa,s/d,DNPyM,Provincial,s/d,2017
38021060,38,38021,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Salvador de Jujuy,Museo Catedral,Sarmiento Esq. Belgrano,s/d,Y4600DYF,388.0,422 6569,s/d,s/d,-24.185225,-65.300154,Localización precisa,s/d,DNPyM,Privada,s/d,2017
38021060,38,38021,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Salvador de Jujuy,Museo Y Centro Cultural Culturarte,San Martín Esq. Sarmiento,s/d,Y4600ADJ,388.0,424 9539,s/d,s/d,-24.186419,-65.300074,Localización precisa,s/d,DNPyM,s/d,s/d,2017
38021060,38,38021,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Salvador de Jujuy,Museo Histórico Policial,Belgrano 493,s/d,Y4600ABG,388.0,423 7764,s/d,s/d,-24.1852,-65.3001,Localización precisa,s/d,DNPyM,Provincial,1994,2017
38021060,38,38021,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Salvador de Jujuy,Museo De Arte Sacro San Francisco,Belgrano 677,s/d,Y4600ABK,388.0,423 3434,s/d,s/d,-24.185158,-65.302111,Localización precisa,s/d,DNPyM,Privada,2000,2017
38021060,38,38021,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Salvador de Jujuy,Museo Histórico Provincial,Lavalle 256,s/d,Y4600EAF,388.0,422 1355,s/d,s/d,-24.1859,-65.3028,Localización precisa,s/d,DNPyM,Provincial,1943,2017
38021060,38,38021,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Salvador de Jujuy,Museo Arqueológico Provincial,Lavalle 434,s/d,Y4600EAJ,388.0,431 0693,s/d,s/d,-24.1837,-65.303,Localización precisa,s/d,DNPyM,Provincial,1994,2017
38021060,38,38021,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,San Salvador de Jujuy,"Museo De Geología, Mineralogía Y Paleontología",Av. Bolivia 1661,s/d,Y4600GNE,388.0,422 1593 INT 218,s/d,s/d,-24.179,-65.3431,Localización precisa,s/d,DNPyM,Nacional,2000,2017
38094050,38,38094,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,Tilcara,Museo Ojito De Agua,Jujuy 558,s/d,Y4624APL,388.0,15 5812 490,s/d,s/d,-23.577896,-65.394028,Localización precisa,s/d,DNPyM,s/d,s/d,2017
38094050,38,38094,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,Tilcara,Museo De Ermitas Tilcareñas,Rivadavia S/N,s/d,Y4624AYL,388.0,423 4386,s/d,s/d,-23.580989,-65.397861,Localización precisa,s/d,DNPyM,s/d,s/d,2017
38094050,38,38094,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,Tilcara,Pucará,"Pucara S/N (A 1 Km de Tilcara, en la Margen Izquierda del Río Grande)",s/d,Y4624BIA,388.0,495 5006,s/d,s/d,-23.580989,-65.397861,Localización precisa,s/d,DNPyM,Nacional,s/d,2017
38094050,38,38094,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,Tilcara,Museo Medardo Pantoja,Alberro 560,s/d,Y4624ADL,s/d,s/d,s/d,s/d,-23.580989,-65.397861,Localización precisa,s/d,DNPyM,Privada,1977,2017
38094050,38,38094,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,Tilcara,Museo De Bellas Artesfundación Hugo Irureta,Belgrano y Bolívar,s/d,Y4624AFH,388.0,495 5124,s/d,s/d,-23.576956,-65.394673,Localización precisa,s/d,DNPyM,Privada,s/d,2017
38094050,38,38094,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,Tilcara,Museo Regional De Pintura José Antonio Terry,Rivadavia 352,s/d,Y4624AYH,388.0,495 5005,s/d,s/d,-23.576974,-65.393049,Localización precisa,s/d,DNPyM,Nacional,1966,2017
38094050,38,38094,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,Tilcara,Museo Arqueológico Dr. Eduardo Casanova,Belgrano 445,s/d,Y4624AFI,388.0,495 5006,s/d,s/d,-23.576811,-65.395368,Localización precisa,s/d,DNPyM,Nacional,1968,2017
38094050,38,38094,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,Tilcara,Museo De Escultura Ernesto Soto Avendaño,Belgrano 577,s/d,Y4624AFK,388.0,495 5354,s/d,s/d,-23.577215,-65.393509,Localización precisa,s/d,DNPyM,Provincial,1974,2017
38098040,38,38098,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,Tumbaya,Museo Cecilio Bustamante,"Coronel Quintana, Esq. Buenos Aires S/N",s/d,4618,388.0,499 6015,s/d,s/d,-23.864688,-65.472178,Localización precisa,s/d,DNPyM,Privada,2005,2017
38028060,38,38028,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,Uquia,Museo Familiar Dora Arancibia,Mariano Arancibia S/N,s/d,Y4626XAD,s/d,s/d,s/d,s/d,-23.31883,-65.348666,Localización precisa,s/d,DNPyM,s/d,s/d,2017
38028060,38,38028,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,Uquia,Museo Takashi Takahashi,Cátulo Aparicio S/N,s/d,Y4626XAD,388.0,423 0901,s/d,s/d,-23.31883,-65.348666,Localización precisa,s/d,DNPyM,s/d,s/d,2017
38112080,38,38112,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,Yavi,Casa Hacienda Del Marquesado De Tojo,Av. Marqués Campero S/N,s/d,4651,3887.0,491 138,s/d,s/d,-22.136021,-65.465489,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
38112090,38,38112,s/d,Espacios de Exhibición Patrimonial,Museos,Jujuy,Yavi Chico,Museo Mama Antonia - Tata Portal,Comunidad Aborigen Yavi Chico,s/d,Y4651XAG,s/d,s/d,s/d,s/d,-22.095868,-65.467108,Localización precisa,s/d,DNPyM,s/d,2008,2017
38007020,38,38007,s/d,Espacios de Exhibición Patrimonial,s/d,Jujuy,Abra Pampa,Arqueológico Leopoldo Aban,Sarmiento 450,s/d,s/d,s/d,s/d,s/d,s/d,-22.722268,-65.693483,Localización precisa,s/d,Gobierno de la Provincia de Jujuy,Municipal,s/d,2017
38094050,38,38094,s/d,Espacios de Exhibición Patrimonial,s/d,Jujuy,Tilcara,De Esculturas Alfredo Yacuzzi,Ambrosetti Entre Debenedetti y Castañeda,s/d,s/d,s/d,s/d,s/d,s/d,-23.580989,-65.397861,Localización precisa,s/d,Gobierno de la Provincia de Jujuy,Privado,s/d,2017
38112080,38,38112,s/d,Espacios de Exhibición Patrimonial,s/d,Jujuy,Yavi,De Antigales,s/d,s/d,s/d,3887.0,491138,s/d,s/d,-22.136021,-65.465489,Localización precisa,s/d,Gobierno de la Provincia de Jujuy,s/d,s/d,2017
38112080,38,38112,s/d,Espacios de Exhibición Patrimonial,s/d,Jujuy,Yavi,Casa De Hacienda De Yavi Del Marquesado De Toso,s/d,s/d,s/d,s/d,s/d,s/d,s/d,-22.136021,-65.465489,Localización precisa,s/d,Gobierno de la Provincia de Jujuy,Provincial y Municipal,s/d,2017
42070010,42,42070,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Alpachiri,Museo Histórico Municipal De Alpachiri,Ceballos s/n - Estación de Ferrocarril-,s/d,L6309AEA,2953.0,497 102,s/d,s/d,-37.378175,-63.773905,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
42133020,42,42133,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Alta Italia,Museo Histórico Municipal,Aristóbulo del Valle 351,s/d,L6207AEG,2302.0,491 168,s/d,s/d,-35.333615,-64.119272,Localización precisa,s/d,DNPyM,Municipal,2005,2017
42147010,42,42147,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Arata,Museo Histórico De Arata,Libertad 250,s/d,L6385AGF,2335.0,498 052,museoarata@hotmail.com,s/d,-35.637447,-64.355767,Localización precisa,s/d,DNPyM,Municipal,2005,2017
42077020,42,42077,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Bernasconi,Museo Lucio V. Mansilla,Av. San Martín S/N,s/d,L8204AFB,2925.0,499 222,s/d,s/d,-37.904348,-63.745111,Localización precisa,s/d,DNPyM,Privada,1968,2017
42098010,42,42098,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Carro Quemado,Museo Histórico Familiar Orgales,Sobre Ruta Nº 105,s/d,6319,2338.0,496 012,s/d,s/d,-36.477883,-65.342926,Localización precisa,s/d,DNPyM,Privada,s/d,2017
42098010,42,42098,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Carro Quemado,Museo Atelier Antonio Ortiz Echagüe,"Establecimiento ""La Holanda""",s/d,6319,2338.0,496 038,s/d,s/d,-36.477883,-65.342926,Localización precisa,s/d,DNPyM,Mixto Provincial y Privado,1905,2017
42056020,42,42056,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Ceballos,Museo De La Biblioteca Popular Francisco Ceballos,Ruta Provincial N° 13 Km 80,s/d,6221,2954.0,473 237,s/d,s/d,-35.272157,-63.770872,Localización precisa,s/d,DNPyM,Privada,2012,2017
42112020,42,42112,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Colonia 25 de Mayo,Museo Geominero Don José Cholino,Ruta Provincial Nº 4 Parque Industrial,s/d,8201,299.0,494 8177,s/d,s/d,-37.769862,-67.711631,Localización precisa,s/d,DNPyM,Privada,s/d,2017
42119010,42,42119,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Colonia Barón,Museo Colonia Barón,San Martín 345,s/d,L6315AFC,2333.0,476 201,s/d,s/d,-36.151608,-63.859309,Localización precisa,s/d,DNPyM,Municipal,1999,2017
42154030,42,42154,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Colonia Santa María,La Casa Museo De Los Abuelos Guinder,San Martín S/N,s/d,8214,2952.0,493 024,s/d,s/d,-37.497534,-64.224905,Localización precisa,s/d,DNPyM,Privada,s/d,2017
42035010,42,42035,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Conhelo,Museo Agrario José A. Gaillaurdou,Estación del ferrocarril,s/d,L6381XAI,2334.0,482 001,s/d,s/d,-36.001818,-64.595944,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
42056030,42,42056,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Coronel Hilario Lagos,Museo Perito Francisco P. Moreno,San Martín n° 77,s/d,L6228AKC,2331.0,495 049,s/d,s/d,-35.023499,-63.91073,Localización precisa,s/d,DNPyM,Privada,s/d,2017
42105020,42,42105,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Dorila,Museo Histórico Dorila,Calle 10 esquina 3,s/d,L6365XAJ,2302.0,480 101,s/d,s/d,-35.778659,-63.716875,Localización precisa,s/d,DNPyM,Mixta,2011,2017
42035020,42,42035,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Eduardo Castex,Museo Histórico Municipal Juan Ricardo Nervi,Rivadavia S/N,s/d,6380,s/d,s/d,s/d,s/d,-35.918922,-64.294612,Localización precisa,s/d,DNPyM,Municipal,2002,2017
42133040,42,42133,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Embajador Martini,Museo Municipal Néstor Tellería,Estación del ferrocarril,s/d,s/d,2335.0,495 287,s/d,s/d,-35.387425,-64.282639,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
42133050,42,42133,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Falucho,Museo Del Centenario,Acceso Ricardo Lavalle 298,s/d,6215,2331.0,499 337,s/d,s/d,-35.191432,-64.103902,Localización precisa,s/d,DNPyM,Municipal,2008,2017
42105030,42,42105,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,General Pico,Museo Regional Maracó,Calle 17 N° 560,s/d,L6360BAL,2302.0,421 043,s/d,s/d,-35.663726,-63.756706,Localización precisa,s/d,DNPyM,Municipal,1971,2017
42077030,42,42077,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Gral. San Martín,Museo Aldo Pato Hernando,Pasteur 17,s/d,L8206BAA,2925.0,497 244,s/d,s/d,-37.97802,-63.599256,Localización precisa,s/d,DNPyM,Privada,s/d,2017
42077030,42,42077,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Gral. San Martín,Museo Villa Alba,Predio del ferrocarril calle Rivadavia,s/d,8206,2925.0,497 220,s/d,s/d,-37.980807,-63.606618,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
42070030,42,42070,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Guatraché,Museo Y Archivo Histórico,Sarmiento S/N,s/d,s/d,2924.0,492 498,andreaverna@yahoo.com.ar,s/d,-37.668687,-63.532756,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
42133060,42,42133,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Ingeniero Luiggi,Museo Histórico Municipal,9 de Julio S/N - Estación del ferrocarril,s/d,6205,2335.0,472 155,s/d,s/d,-35.386097,-64.468592,Localización precisa,s/d,DNPyM,Municipal,1999,2017
42077050,42,42077,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Jacinto Arauz,Museo Histórico Del Médico Rural Dr. René G. Favaloro,Estación del ferrocarril,s/d,8208,2925.0,493 224,s/d,s/d,-38.086033,-63.432217,Localización precisa,s/d,DNPyM,Municipal,2003,2017
42133030,42,42133,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Maisonnave,Museo Chacarero La Loma,"Lote dos, fracción A, sección 1. Ruta Nac. 188",s/d,6212,2331.0,460 182,s/d,s/d,-35.043911,-64.384737,Localización precisa,s/d,DNPyM,Privada,s/d,2017
42133030,42,42133,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Maisonnave,Museo Juan Antonio Cantarella,s/d,s/d,s/d,2331.0,491 004,mccantarella@hotmail.com,s/d,-35.04149,-64.385838,Localización precisa,s/d,DNPyM,Privada,s/d,2017
42119030,42,42119,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Miguel Cané,Museo Colegio Gral. Don Martín Miguel De Güemes,Belgrano S/N,s/d,6331,2333.0,498 046,s/d,s/d,-36.157284,-63.512191,Localización precisa,s/d,DNPyM,Privada,2001,2017
42007030,42,42007,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Miguel Riglos,Museo Casa Vicente,Av. Belgrano 573,s/d,L6301ABF,2953.0,498 163,s/d,s/d,-36.853739,-63.688501,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
42126040,42,42126,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Parera,Museo El Tordillo,Av. San Martín N° 434,s/d,L6213ALJ,2331.0,497 152,s/d,s/d,-35.147366,-64.501007,Localización precisa,s/d,DNPyM,Mixta-Privada/Municipal,2008,2017
42154050,42,42154,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Quehué,Museo Municipal Casa Sarasola,Paseo de la Estación,s/d,s/d,2952.0,499 010,s/d,s/d,-37.121895,-64.515322,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
42126060,42,42126,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Quetrequén,Museo Histórico El Almacén,España y Mohiragi,s/d,L6212XAB,2331.0,493 018,s/d,s/d,-35.055394,-64.521042,Localización precisa,s/d,DNPyM,Municipal,2003,2017
42133080,42,42133,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Realico,Museo Patria Chica De Mohamed Díaz,Gobernador Centeno 1566,s/d,L6200AQP,2331.0,462 300,s/d,s/d,-35.037575,-64.246138,Localización precisa,s/d,DNPyM,Privada,1974,2017
42140005,42,42140,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Reserva Natural Parque Luro,Museo De Parque Luro El Castillo,"Ruta Nacional 35, km 294",s/d,6330,2954.0,15 6924 12,s/d,s/d,-36.904034,-64.279751,Centroide por proximidad,s/d,DNPyM,Provincial,1980,2017
42021020,42,42021,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Santa Rosa,Museo Histórico Legislativo,Corrientes 200,s/d,L6300AWD,2954.0,428 351 INT. 3742,s/d,s/d,-36.619866,-64.278782,Localización precisa,s/d,DNPyM,s/d,s/d,2017
42021020,42,42021,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Santa Rosa,Casa  Museo La Malvinas,Parque recreativo Don Tomás,s/d,s/d,2954.0,436 555,s/d,s/d,-36.621938,-64.30511,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
42021020,42,42021,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Santa Rosa,Museo Provincial De Historia Natural,Quintana 116,s/d,L6300ARD,2954.0,422 693,sc_arteslapampa@cpenet.com.ar,www.lapampa.gov.ar/cultura,-36.6189,-64.2927,Localización precisa,s/d,DNPyM,Provincial,1939,2017
42021020,42,42021,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Santa Rosa,Museo Provincial De Artes,9 de Julio y Villegas,s/d,L6300AUG,2954.0,427 332,sc_arteslapampa@cpenet.com.ar,www.lapampa.gov.ar/cultura,-36.62,-64.2952,Localización precisa,s/d,DNPyM,Provincial,1988,2017
42021020,42,42021,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Santa Rosa,Museo Policial Crio General Alberto Dionisio Antonio,Avda. Belgrano Norte 140,s/d,L6300EMO,2954.0,433 551,s/d,s/d,-36.618233,-64.276155,Localización precisa,s/d,DNPyM,Provincial,2000,2017
42140020,42,42140,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Toay,Museo Del Regimiento Nº 12,Av. Perón 8187,s/d,6303,2954.0,498 253,s/d,s/d,-36.671551,-64.361829,Localización precisa,s/d,DNPyM,Nacional,s/d,2017
42140020,42,42140,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Toay,Museo Histórico Teniente General Luis María Campos,Av. Perón 8187,s/d,6303,2954.0,498 019,s/d,s/d,-36.671551,-64.361829,Localización precisa,s/d,DNPyM,Nacional,s/d,2017
42140020,42,42140,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Toay,Museo Cívico-Militar Toay,Av. 9 de julio y Roque S. Peña,s/d,L6303AJE,2954.0,381 996,s/d,s/d,-36.673315,-64.378564,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
42140020,42,42140,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Toay,Casa Museo Olga Orozco,Avda. Reg. 13 de Caballería N° 1102,s/d,L6303ACY,2954.0,381 998,s/d,s/d,-36.676268,-64.373601,Localización precisa,s/d,DNPyM,Mixta Provincial/Municipal,2007,2017
42147030,42,42147,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Trenel,Museo Histórico Casa De La Cultura,Leandro Alem 701,s/d,L6369BCI,2302.0,499 120,s/d,s/d,-35.696512,-64.135928,Localización precisa,s/d,DNPyM,Municipal,2001,2017
42056060,42,42056,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Vertiz,Museo Municipal Del Centenario,"Malvinas Argentinas 418, 2 º",s/d,6365,2302.0,493 039,s/d,s/d,-35.428586,-63.906396,Localización precisa,s/d,DNPyM,Municipal,2007,2017
42119060,42,42119,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Villa Mirasol,Museo Regional Rincón De Vida,Avda. San Martín 871,s/d,6315,2333.0,493 031,bibmiras@cosypro.com.ar,s/d,-36.074747,-63.88703,Localización precisa,s/d,DNPyM,Municipal,2000,2017
42035060,42,42035,s/d,Espacios de Exhibición Patrimonial,Museos,La Pampa,Winifreda,Museo De La Comunidad,Av. Roca y España,s/d,6313,2333.0,497 103,s/d,s/d,-36.229598,-64.234903,Localización precisa,s/d,DNPyM,Municipal,1996,2017
42154020,42,42154,s/d,Espacios de Exhibición Patrimonial,s/d,La Pampa,Chacharramendi,Parador Histórico Pulperia De Chacharramendi,F. Seijo S/N,s/d,s/d,2952.0,491004,s/d,s/d,-37.33411,-65.650778,Localización precisa,s/d,Gobierno de la Provincia de La Pampa,Municipal,s/d,2017
46007010,46,46007,s/d,Espacios de Exhibición Patrimonial,Museos,La Rioja,Aimogasta,Museo Regional,Luis Manzueto de Fuentes y 25 de Mayo,s/d,5310,3827.0,420 115,s/d,s/d,-28.571441,-66.814127,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
46049050,46,46049,s/d,Espacios de Exhibición Patrimonial,Museos,La Rioja,Campanas,Museo Acnin,Barrio La Plaza,s/d,5361,s/d,s/d,s/d,s/d,-28.558525,-67.62641,Localización precisa,s/d,DNPyM,s/d,1985,2017
46035010,46,46035,s/d,Espacios de Exhibición Patrimonial,Museos,La Rioja,Chamical,Museo Municipal Prof. Rolando Hugo Reales,"Antigua Estación de Ferrocarril, 25 de Mayo S/N",s/d,5380,s/d,s/d,s/d,s/d,-30.379761,-66.324031,Localización precisa,s/d,DNPyM,Municipal,2004,2017
46021040,46,46021,s/d,Espacios de Exhibición Patrimonial,Museos,La Rioja,Chuquis,Museo Histórico Castro Barros,Felipe Pelanda López S/N,s/d,5301,s/d,s/d,s/d,s/d,-28.900478,-66.976501,Localización precisa,s/d,DNPyM,Provincial,1974,2017
46049070,46,46049,s/d,Espacios de Exhibición Patrimonial,Museos,La Rioja,Famatina,Museo Municipal De Famatina,Juan Facundo Quiroga S/N,s/d,5365,3825.0,493 340,s/d,s/d,-28.931597,-67.520731,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
46014010,46,46014,s/d,Espacios de Exhibición Patrimonial,Museos,La Rioja,La Rioja,Museo De Ciencias Naturales De La Universidad Nacional De La Rioja,René Favaloro y Carlos Saúl Menem S/N,s/d,5300,3822.0,457 035,s/d,s/d,-29.429754,-66.867288,Localización precisa,s/d,DNPyM,Nacional,s/d,2017
